id,title,genres,release_date,runtime,score
1092,The Third Man,Thriller Mystery,1949-08-31,104.0,7.513831326464847
769,GoodFellas,Drama Crime,1990-09-12,145.0,8.118058236114127
348,Alien,Horror Action Thriller Science Fiction,1979-05-25,117.0,7.851688042747825
766,Army of Darkness,Fantasy Horror Comedy,1992-10-09,81.0,7.169342207451309
175,The Big Blue,Adventure Drama Romance,1988-05-11,168.0,7.256057851031917
11645,Ran,Action Drama History,1985-06-01,162.0,7.451619477290224
10835,The Killer,Action Crime Drama Thriller,1989-07-06,110.0,7.0683608080847335
539,Psycho,Drama Horror Thriller,1960-06-16,109.0,8.186071857286832
525,The Blues Brothers,Music Comedy Action Crime,1980-06-17,133.0,7.368829324233806
240,The Godfather: Part II,Drama Crime,1974-12-20,200.0,8.218327086065045
600,Full Metal Jacket,Drama War,1987-06-26,116.0,7.817159460595545
530,A Grand Day Out,Adventure Animation Comedy Science Fiction Family,1990-05-18,23.0,6.987115080614831
279,Amadeus,Drama History Music,1984-10-26,160.0,7.632497485351795
311,Once Upon a Time in America,Drama Crime,1984-02-16,229.0,8.068808792674623
1578,Raging Bull,Drama,1980-11-14,129.0,7.52604105845809
703,Annie Hall,Comedy Drama Romance,1977-04-19,93.0,7.623732818887645
9549,The Right Stuff,Drama History,1983-10-20,193.0,7.030359885138965
1398,Stalker,Drama Science Fiction Thriller,1979-04-16,163.0,7.3887099107378384
387,Das Boot,Action Drama History War Adventure,1981-09-16,149.0,7.60852402802136
9277,The Sting,Comedy Crime Drama,1973-12-25,129.0,7.614360843480256
343,Harold and Maude,Comedy Drama Romance,1971-12-20,91.0,7.2393763238045175
490,The Seventh Seal,Fantasy Drama,1957-02-16,96.0,7.586933215282202
218,The Terminator,Action Thriller Science Fiction,1984-10-26,108.0,7.366065548063353
763,Braindead,Horror Comedy,1992-08-13,104.0,7.12951517142468
9665,Glory,War,1989-12-15,122.0,7.130987865591153
696,Manhattan,Comedy Drama Romance,1979-04-25,96.0,7.520755676237796
379,Miller's Crossing,Drama Thriller Crime,1990-09-21,115.0,7.222122358613747
207,Dead Poets Society,Drama,1989-06-02,129.0,8.011668131004997
37247,The Graduate,Drama,1967-12-21,106.0,7.422437747724851
1480,Touch of Evil,Drama Thriller Crime,1958-04-23,95.0,7.2012706060635505
9322,La Femme Nikita,Action Thriller,1990-02-21,115.0,6.8744773680189635
826,The Bridge on the River Kwai,Drama History War,1957-10-02,161.0,7.425174109160679
422,8½,Fantasy Drama,1963-02-14,138.0,7.5111998533913535
829,Chinatown,Crime Drama Mystery Thriller,1974-06-20,130.0,7.692333315687648
828,The Day the Earth Stood Still,Drama Science Fiction Thriller,1951-09-17,92.0,7.026240815612266
3090,The Treasure of the Sierra Madre,Action Adventure Drama Western,1948-01-24,126.0,7.387133289754438
9964,Bad Taste,Action Comedy Horror Science Fiction,1987-12-01,91.0,6.433073915563833
3063,Duck Soup,Comedy,1933-11-17,68.0,7.053861557396136
13667,Better Off Dead...,Comedy,1985-10-11,97.0,6.6388096109281625
694,The Shining,Horror Thriller,1980-05-22,144.0,8.035746744182894
235,Stand by Me,Crime Drama,1986-08-22,89.0,7.6771842094564375
832,M,Drama Action Thriller Crime,1931-05-11,117.0,7.60923890230516
765,Evil Dead II,Horror Comedy Fantasy,1987-03-13,84.0,7.3214938195007875
5925,The Great Escape,Adventure Drama History Thriller War,1963-06-20,172.0,7.56181180015794
11778,The Deer Hunter,Drama War,1978-12-08,183.0,7.60759230638325
137,Groundhog Day,Romance Fantasy Drama Comedy,1993-02-11,101.0,7.341133563916094
33,Unforgiven,Western,1992-08-07,131.0,7.548239995313786
982,The Manchurian Candidate,Mystery Thriller,1962-10-24,126.0,7.1361330860365655
212,Arsenic and Old Lace,Comedy Crime,1944-09-23,118.0,7.023792674976459
105,Back to the Future,Adventure Comedy Science Fiction Family,1985-07-03,116.0,7.961833773080282
1633,Fried Green Tomatoes,Drama Comedy,1991-12-27,130.0,7.206494135241757
11202,Patton,Drama History War,1970-01-25,172.0,7.028489351007648
149,Akira,Science Fiction Animation,1988-07-16,124.0,7.577073859181434
8009,Highlander,Adventure Action Fantasy,1986-03-07,116.0,6.734880690699158
903,Cool Hand Luke,Crime Drama,1967-06-22,126.0,7.343226025346771
3034,Young Frankenstein,Comedy Science Fiction,1974-12-15,106.0,7.511321455712235
339,Night on Earth,Comedy Drama,1991-10-03,129.0,6.994690196740692
914,The Great Dictator,Comedy,1940-10-15,125.0,7.815910823079394
756,Fantasia,Animation Family Music,1940-11-13,124.0,7.082718782987614
288,High Noon,Western,1952-03-27,85.0,7.241698437257902
910,The Big Sleep,Crime Drama Mystery Thriller,1946-08-23,116.0,7.153896816684962
2640,Heathers,Thriller Comedy Drama,1988-10-01,102.0,7.0582711406594605
665,Ben-Hur,Action Adventure Drama History,1959-12-26,212.0,7.299724773098445
11031,This Is Spinal Tap,Comedy Music,1984-05-04,82.0,7.285470006877355
89,Indiana Jones and the Last Crusade,Adventure Action,1989-05-24,127.0,7.546694561946383
10322,Being There,Comedy Drama,1979-12-19,130.0,7.213087627644478
783,Gandhi,Drama History,1982-11-30,191.0,7.2334542853266575
11257,A Room with a View,Drama Romance,1985-12-13,117.0,6.68942689487878
12104,Pink Floyd: The Wall,Music,1982-07-14,95.0,7.324807483634274
625,The Killing Fields,War Drama History,1984-11-02,141.0,7.016983276296249
830,Forbidden Planet,Adventure Science Fiction Action,1956-03-15,98.0,6.90797566316765
2323,Field of Dreams,Drama Fantasy,1989-04-21,107.0,6.915422309283102
642,Butch Cassidy and the Sundance Kid,History Drama Western Crime,1969-09-23,110.0,7.2190162563378815
655,"Paris, Texas",Drama,1984-05-19,147.0,7.256050484028789
639,When Harry Met Sally...,Comedy Romance Drama,1989-07-21,96.0,7.183398865908929
8077,Alien³,Science Fiction Action Horror,1992-05-22,114.0,6.223999075625397
814,An American Werewolf in London,Horror Comedy,1981-08-21,97.0,7.041004533434644
11449,The Amityville Horror,Drama Horror Thriller,1979-07-27,117.0,6.324358846422513
571,The Birds,Horror,1963-03-28,119.0,7.18183584802567
6114,Dracula,Romance Horror,1992-11-13,128.0,7.019626554884302
229,Bride of Frankenstein,Horror Science Fiction,1935-04-21,75.0,6.9972128096215345
9529,Candyman,Drama Horror Thriller,1992-10-16,99.0,6.2945449545156045
1598,Cape Fear,Crime Thriller,1991-11-15,128.0,6.901143560963291
7340,Carrie,Horror Thriller,1976-11-03,98.0,6.925922879455343
377,A Nightmare on Elm Street,Horror,1984-11-14,91.0,7.1152874008314315
653,Nosferatu,Fantasy Horror,1922-03-15,94.0,7.331846742853142
794,The Omen,Horror Thriller,1976-06-06,111.0,7.019805137892597
145,Breaking the Waves,Drama Romance,1996-05-13,159.0,6.88840298643626
199,Star Trek: First Contact,Science Fiction Action Adventure Thriller,1996-11-21,111.0,6.89864538380352
12498,Sling Blade,Drama,1996-08-30,135.0,7.0256927119715264
9279,Jingle All the Way,Family Comedy,1996-11-15,89.0,5.70965587340609
11674,101 Dalmatians,Comedy Family,1996-11-17,103.0,5.758474278844359
1573,Die Hard 2,Action Thriller,1990-07-02,124.0,6.590276112471502
152,Star Trek: The Motion Picture,Science Fiction Adventure Mystery,1979-12-06,132.0,6.262445526306312
174,Star Trek VI: The Undiscovered Country,Science Fiction Action Adventure Thriller,1991-12-05,113.0,6.637649421584724
172,Star Trek V: The Final Frontier,Science Fiction Action Adventure Thriller,1989-06-09,107.0,5.85693807709692
154,Star Trek II: The Wrath of Khan,Action Adventure Science Fiction Thriller,1982-06-03,113.0,7.144073483420666
157,Star Trek III: The Search for Spock,Science Fiction Action Adventure Thriller,1984-05-31,105.0,6.419526225440672
168,Star Trek IV: The Voyage Home,Science Fiction Adventure,1986-11-25,119.0,6.7950374060626535
364,Batman Returns,Action Fantasy,1992-06-19,126.0,6.589160939946797
11967,Young Guns,Crime Action Adventure Drama Western,1988-08-12,107.0,6.552071833982759
9086,Young Guns II,Western Adventure,1990-08-01,132.0,6.385459427509922
621,Grease,Romance,1978-07-07,110.0,7.135178089202857
9037,Grease 2,Comedy Drama Family Music Romance,1982-06-11,115.0,5.6297806201180425
8845,Under Siege,Action Thriller,1992-10-08,103.0,6.205795245912786
578,Jaws,Horror Thriller Adventure,1975-06-18,124.0,7.441095521499542
579,Jaws 2,Horror Thriller,1978-06-16,116.0,6.060444604791478
17692,Jaws 3-D,Thriller Horror,1983-03-16,99.0,5.053930314414846
75,Mars Attacks!,Comedy Fantasy Science Fiction,1996-12-12,106.0,6.135078822735167
9390,Jerry Maguire,Comedy Drama Romance,1996-12-06,139.0,6.667097469519278
378,Raising Arizona,Comedy Crime,1987-03-01,94.0,7.03583942646995
2322,Sneakers,Comedy Crime Drama,1992-09-09,126.0,6.621419336097016
3179,Beavis and Butt-Head Do America,Animation Comedy,1996-12-15,81.0,6.487155969424696
4232,Scream,Crime Horror Mystery,1996-12-20,111.0,6.9498656630599545
9361,The Last of the Mohicans,Action Adventure Drama History Romance War,1992-09-25,112.0,6.989497589791316
2928,Michael,Comedy Drama Fantasy,1996-12-25,105.0,5.9663901614991754
9622,Beverly Hills Ninja,Action Comedy,1997-01-17,88.0,5.963614029585489
9619,Dante's Peak,Action Adventure Thriller,1997-02-07,108.0,5.978139361885495
4104,Benny & Joon,Comedy Drama Romance,1993-04-16,98.0,6.720458720896644
66,Absolute Power,Crime Drama Thriller,1997-02-14,121.0,6.430503403991514
11419,Vegas Vacation,Comedy,1997-02-13,93.0,6.22619198191261
638,Lost Highway,Drama Thriller Mystery,1997-01-15,134.0,7.275647969864378
9366,Donnie Brasco,Crime Drama Thriller,1997-02-27,127.0,7.288969523551105
10003,The Saint,Thriller Action Romance Science Fiction Adventure,1997-04-03,116.0,6.095264497746223
884,Crash,Drama Thriller Romance,1996-07-17,100.0,6.488995609220638
1624,Liar Liar,Comedy,1997-03-21,86.0,6.40728608535936
4477,The Devil's Own,Crime Thriller Drama,1997-03-12,107.0,6.09950937813201
9405,Double Team,Action Science Fiction,1997-04-04,93.0,5.427165058640014
9360,Anaconda,Adventure Horror Thriller,1997-04-11,89.0,5.141548869822353
9434,Grosse Pointe Blank,Action Comedy Thriller Romance,1997-04-11,107.0,6.744233593471974
9611,Romy and Michele's High School Reunion,Comedy,1997-04-25,92.0,6.236794731064764
10357,Volcano,Science Fiction Action Drama Thriller,1997-04-25,104.0,5.572530738465676
816,Austin Powers: International Man of Mystery,Science Fiction Comedy Crime,1997-05-02,94.0,6.496457932892476
2163,Breakdown,Drama Action Thriller,1997-05-02,95.0,6.544127939062776
18,The Fifth Element,Adventure Fantasy Action Thriller Science Fiction,1997-05-07,126.0,7.2679219587435036
330,The Lost World: Jurassic Park,Adventure Action Science Fiction,1997-05-23,129.0,6.216285087031519
1701,Con Air,Action Thriller Crime,1997-06-01,115.0,6.49708372252638
1639,Speed 2: Cruise Control,Action Adventure Thriller,1997-06-13,121.0,4.734013879700708
415,Batman & Robin,Action Crime Fantasy,1997-06-20,125.0,4.4263685836594435
11970,Hercules,Animation Family Fantasy Adventure Comedy Romance,1997-06-26,93.0,7.230444141999328
8874,My Best Friend's Wedding,Comedy Romance,1997-06-19,105.0,6.415371167024444
754,Face/Off,Action Crime Science Fiction Thriller,1997-06-27,138.0,6.770527265203569
607,Men in Black,Action Adventure Comedy Science Fiction,1997-07-02,98.0,6.8854249762744555
686,Contact,Drama Science Fiction Mystery,1997-07-11,150.0,7.122412759640004
4421,G.I. Jane,Action Drama,1997-08-22,125.0,6.134351620462278
9387,Conan the Barbarian,Adventure Fantasy Action,1982-04-02,129.0,6.575424439782168
10603,George of the Jungle,Adventure Comedy Family Romance,1997-07-15,92.0,5.657147176557971
2142,Cop Land,Action Crime Drama,1997-08-15,104.0,6.562820430038097
8413,Event Horizon,Horror Science Fiction Mystery,1997-08-15,96.0,6.412910431952549
10336,Spawn,Action Adventure Fantasy Horror Science Fiction Thriller,1997-07-31,96.0,5.467806178453818
8834,Conspiracy Theory,Action Drama Mystery Thriller,1997-08-07,135.0,6.492957189901207
4961,Mimic,Fantasy Horror Thriller,1997-08-22,105.0,5.998251358893312
9772,Air Force One,Action Thriller,1997-07-25,124.0,6.242958109853508
1669,The Hunt for Red October,Action Adventure Thriller,1990-03-02,134.0,7.097236351848563
468,My Own Private Idaho,Drama Romance,1991-10-17,104.0,6.83485268238287
10806,In & Out,Comedy Romance,1997-09-10,90.0,6.381449600999193
9433,The Edge,Action Adventure Drama,1997-09-06,117.0,6.699372473874227
6623,The Peacemaker,Action Thriller,1997-09-26,124.0,6.0547856121530135
2118,L.A. Confidential,Crime Drama Mystery Thriller,1997-09-19,138.0,7.569182875960483
978,Seven Years in Tibet,Adventure Drama History,1997-09-12,136.0,6.895241684005876
9437,Kiss the Girls,Drama Mystery Thriller Crime,1997-10-03,115.0,6.285330046668079
2649,The Game,Drama Thriller Mystery,1997-09-12,129.0,7.404297385746343
10155,U Turn,Thriller,1997-10-03,125.0,6.487751634610797
68924,The Ice Storm,Drama,1997-09-27,112.0,6.699924674312976
2255,Chasing Amy,Comedy Drama Romance,1997-04-04,113.0,6.639724316041139
9427,The Full Monty,Comedy,1997-08-13,91.0,6.7717562292118885
3597,I Know What You Did Last Summer,Horror Thriller Mystery,1997-10-17,100.0,5.7629071258050395
1813,The Devil's Advocate,Drama Horror Mystery Thriller,1997-10-17,144.0,7.1261590304578935
782,Gattaca,Thriller Science Fiction Mystery Romance,1997-09-07,106.0,7.418132758694279
10890,Stripes,Action Comedy,1981-06-25,106.0,6.489768314626451
1281,Bean,Comedy,1997-07-03,85.0,6.336449230893339
11975,The Rainmaker,Drama Crime Thriller,1997-11-18,135.0,6.609208806868985
4995,Boogie Nights,Drama,1997-09-11,155.0,7.331043532860828
9281,Witness,Crime Drama Romance Thriller,1985-02-08,113.0,6.846862388983135
563,Starship Troopers,Adventure Action Thriller Science Fiction,1997-11-06,129.0,6.6792283910210575
10215,Sliding Doors,Comedy Drama Fantasy Romance,1998-04-23,99.0,6.5613275601161085
9823,Mortal Kombat: Annihilation,Action Fantasy Science Fiction,1997-11-21,95.0,4.911102114131753
37165,The Truman Show,Comedy Drama,1998-06-04,103.0,7.756350126273287
4824,The Jackal,Action Thriller Adventure Crime,1997-11-14,124.0,6.185882634972305
9444,Anastasia,Animation Family,1997-11-20,94.0,7.309673561207024
8078,Alien: Resurrection,Science Fiction Horror Action,1997-11-12,109.0,5.959285732519849
11831,Amistad,Drama History Mystery,1997-12-03,155.0,6.6920956899601745
2639,Deconstructing Harry,Comedy Drama,1997-08-26,96.0,6.920041132013576
9574,Flubber,Comedy Family Science Fiction,1997-11-26,93.0,5.5165793701738455
489,Good Will Hunting,Drama,1997-12-05,126.0,7.824925761164712
9714,Home Alone 3,Comedy Family,1997-12-12,102.0,5.377492820632227
8197,Midnight in the Garden of Good and Evil,Crime Drama Mystery Thriller,1997-11-21,155.0,6.386524342494469
6283,MouseHunt,Comedy Family,1997-12-19,98.0,6.295786244946881
4233,Scream 2,Horror Mystery,1997-12-09,120.0,6.15883298616213
597,Titanic,Drama Romance Thriller,1997-11-18,194.0,7.479290581833635
714,Tomorrow Never Dies,Adventure Action Thriller,1997-12-11,119.0,6.068823173424818
9922,The Postman,Drama Adventure,1997-12-25,177.0,6.228271059958636
547,The Horse Whisperer,Drama Romance,1998-05-14,170.0,6.620557706010361
184,Jackie Brown,Comedy Crime Romance,1997-12-24,154.0,7.224008226402715
115,The Big Lebowski,Comedy Crime,1998-03-06,117.0,7.732861219215667
586,Wag the Dog,Comedy Drama,1997-12-25,97.0,6.616337907484353
2666,Dark City,Mystery Science Fiction,1998-02-27,100.0,7.0835413967341925
11258,Hard Rain,Thriller,1998-01-16,97.0,5.956816169914148
9490,Half Baked,Comedy Crime,1998-01-16,82.0,6.434732489500663
9411,Fallen,Thriller Fantasy Crime Drama,1998-01-16,124.0,6.560028288420405
11568,Blues Brothers 2000,Music Action Comedy Crime,1998-02-05,123.0,5.8250745826402595
11003,The Wedding Singer,Romance Comedy,1998-02-13,95.0,6.494461748284043
10153,Sphere,Science Fiction,1998-02-13,134.0,5.967611685755403
2898,As Good as It Gets,Comedy Romance,1997-12-19,139.0,7.0949134845757005
11808,U.S. Marshals,Thriller Crime Action,1998-03-06,131.0,6.280615679448848
9313,The Man in the Iron Mask,Action Adventure Drama,1998-03-12,132.0,6.322916100611159
617,Wild Things,Thriller,1998-03-20,108.0,6.345235038991408
2157,Lost in Space,Adventure Family Science Fiction,1998-04-03,130.0,5.424818583676981
8838,Mercury Rising,Action Crime Drama Thriller,1998-04-03,111.0,6.141899464308473
795,City of Angels,Drama Fantasy Romance,1998-04-10,114.0,6.4939373227270085
10216,Species II,Science Fiction Action Horror,1998-04-10,93.0,5.483720604176712
8656,Deep Impact,Action Drama Romance,1998-05-08,120.0,5.989101275670606
18937,Quest for Camelot,Fantasy Animation Drama Romance Family,1998-05-15,86.0,6.706726101815084
929,Godzilla,Science Fiction Action Thriller,1998-05-20,139.0,5.452043978899372
1878,Fear and Loathing in Las Vegas,Adventure Drama Comedy,1998-05-22,118.0,7.1215221566108875
1965,A Perfect Murder,Crime Thriller Drama,1998-06-05,107.0,6.357863154043176
6068,Six Days Seven Nights,Action Adventure Comedy Romance,1998-06-12,98.0,5.877881339842395
10674,Mulan,Animation Family Adventure,1998-06-18,88.0,7.51986407911993
846,The X Files,Mystery Science Fiction Thriller,1998-06-19,121.0,6.569073874527101
3050,Doctor Dolittle,Comedy Family Fantasy,1998-06-22,85.0,5.598583021896792
1389,Out of Sight,Romance Comedy Crime,1998-06-26,123.0,6.49151468662796
9464,Buffalo '66,Romance Comedy Crime Drama,1998-01-20,110.0,6.84992263235158
95,Armageddon,Action Thriller Science Fiction Adventure,1998-07-01,151.0,6.498434931089157
944,Lethal Weapon 4,Action Adventure Comedy Crime Thriller,1998-07-10,127.0,6.329484409703529
11551,Small Soldiers,Comedy Adventure Fantasy Science Fiction Action,1998-07-10,110.0,6.26418521105678
473,Pi,Mystery Drama Thriller,1998-07-10,84.0,6.968124097290427
544,There's Something About Mary,Romance Comedy,1998-07-15,119.0,6.497620672263921
143,All Quiet on the Western Front,Drama War,1930-04-29,133.0,6.996240226812038
654,On the Waterfront,Crime Drama,1954-06-22,108.0,7.537451352160463
1725,West Side Story,Crime Drama Music,1961-10-18,152.0,6.849327931915429
10633,In the Heat of the Night,Crime Drama Mystery Thriller,1967-08-02,109.0,7.05251856659598
3116,Midnight Cowboy,Drama,1969-05-25,113.0,7.082600243984421
1051,The French Connection,Action Crime Thriller,1971-10-09,104.0,7.150881199900378
1366,Rocky,Drama,1976-11-21,119.0,7.418010141757725
12102,Kramer vs. Kramer,Drama,1979-12-18,105.0,7.169477937699416
9443,Chariots of Fire,Drama History,1981-05-15,123.0,6.717089313514007
11050,Terms of Endearment,Drama Comedy,1983-11-20,132.0,6.698148857812795
606,Out of Africa,Drama,1985-12-20,161.0,6.812831808757165
746,The Last Emperor,Drama History,1987-10-21,163.0,7.116042747012882
